20:05:42 | INFO    | main | 🚀 Starting Domain Searcher on 0.0.0.0:8000
18:52:19 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:22:37 | INFO    | verify_reg | 🧪 Starting standalone registration test...
19:22:39 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
19:22:40 | INFO    | registrator | 📧 Attempting 1secmail account creation...
19:22:40 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
19:22:40 | INFO    | registrator | 📧 [1secmail] SUCCESS: crs998lr0q@1secmail.org
19:22:40 | INFO    | verify_reg | 📝 Step 2: Registering testuseribd2y...
19:22:40 | INFO    | registrator | 🌐 Navigating to registration page...
19:22:44 | INFO    | registrator | ✍️ Filling registration form (username=testuseribd2y, email=crs998lr0q@1secmail.org)...
19:22:45 | INFO    | registrator | 🚀 Submitting registration form...
19:22:45 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
19:22:45 | INFO    | registrator | ✅ Registration form submitted successfully!
19:22:45 | INFO    | verify_reg | ⏳ Step 3: Waiting for activation email (max 120s)...
19:22:45 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
19:22:46 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:22:47 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=crs998lr0q&domain=1secmail.org
19:23:05 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:23:05 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=crs998lr0q&domain=1secmail.org
19:23:23 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:23:23 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=crs998lr0q&domain=1secmail.org
19:23:41 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:23:41 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=crs998lr0q&domain=1secmail.org
19:23:59 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:23:59 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=crs998lr0q&domain=1secmail.org
19:24:17 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:24:18 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=crs998lr0q&domain=1secmail.org
19:24:36 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:24:36 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=crs998lr0q&domain=1secmail.org
19:24:45 | INFO    | verify_reg | 🧪 Starting standalone registration test...
19:24:47 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
19:24:48 | INFO    | registrator | 📧 Attempting 1secmail account creation...
19:24:48 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
19:24:48 | INFO    | registrator | 📧 [1secmail] SUCCESS: pdkcohtla8@1secmail.com
19:24:48 | INFO    | verify_reg | 📝 Step 2: Registering testuserp2r22...
19:24:49 | INFO    | registrator | 🌐 Navigating to registration page...
19:24:50 | INFO    | registrator | ✍️ Filling registration form (username=testuserp2r22, email=pdkcohtla8@1secmail.com)...
19:24:50 | INFO    | registrator | 🚀 Submitting registration form...
19:24:51 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
19:24:51 | INFO    | registrator | ✅ Registration form submitted successfully!
19:24:51 | INFO    | verify_reg | ⏳ Step 3: Waiting for activation email (max 120s)...
19:24:51 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
19:24:52 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:24:52 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=pdkcohtla8&domain=1secmail.com
19:25:10 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
19:25:11 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=pdkcohtla8&domain=1secmail.com
11:32:23 | INFO    | registrator | 📧 Attempting 1secmail account creation...
11:32:24 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
11:32:24 | INFO    | registrator | 📧 [1secmail] SUCCESS: mxhvsofa7j@1secmail.net
11:32:24 | INFO    | registrator | 🌐 Navigating to registration page...
11:32:25 | INFO    | registrator | ✍️ Filling registration form (username=sergeyrjut, email=mxhvsofa7j@1secmail.net)...
11:32:25 | INFO    | registrator | 🚀 Submitting registration form...
11:32:26 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
11:32:26 | INFO    | registrator | ✅ Registration form submitted successfully!
11:32:26 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
11:32:27 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:32:27 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=mxhvsofa7j&domain=1secmail.net
11:32:47 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:32:47 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=mxhvsofa7j&domain=1secmail.net
11:33:04 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:33:05 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=mxhvsofa7j&domain=1secmail.net
11:33:23 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:33:23 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=mxhvsofa7j&domain=1secmail.net
11:33:41 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:33:41 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=mxhvsofa7j&domain=1secmail.net
11:33:59 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:33:59 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=mxhvsofa7j&domain=1secmail.net
11:34:17 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:34:17 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=mxhvsofa7j&domain=1secmail.net
11:34:35 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:34:36 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=mxhvsofa7j&domain=1secmail.net
11:35:05 | INFO    | main | 📦 Initializing database...
11:35:05 | INFO    | main | ✅ Database initialized.
11:35:06 | INFO    | main | 🚀 Starting Domain Searcher on 0.0.0.0:8000
11:35:06 | INFO    | main | 🔧 Lifespan: Current loop type: ProactorEventLoop
11:35:06 | INFO    | main | 🔧 Lifespan: WindowsProactorEventLoopPolicy enforced.
11:35:47 | INFO    | main | 🔌 WebSocket connected
11:35:47 | INFO    | main | 🎯 Search started: target=10 domains
11:38:04 | INFO    | mass_register | 🚀 Starting mass registration of 3 accounts via 1secmail
11:38:04 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
11:38:04 | INFO    | mass_register | --- 🔄 Task 1 / 3 ---
11:38:04 | INFO    | proxy_manager | 📡 Checking proxy: # Example proxy format:
11:38:04 | INFO    | proxy_manager | 📡 Checking proxy: # http://ip:port
11:38:04 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
11:38:04 | WARNING | mass_register | ⚠️ Proceeding without proxy.
11:38:06 | INFO    | registrator | 📧 Attempting 1secmail account creation...
11:38:06 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
11:38:06 | INFO    | registrator | 📧 [1secmail] SUCCESS: 3ezcr3mb57@1secmail.org
11:38:06 | INFO    | mass_register | 📧 Temporary Email: 3ezcr3mb57@1secmail.org
11:38:06 | INFO    | mass_register | 🔑 Password: Secur3Pass!
11:38:06 | INFO    | registrator | 🌐 Navigating to registration page...
11:38:10 | INFO    | registrator | ✍️ Filling registration form (username=3ezcr3mb57, email=3ezcr3mb57@1secmail.org)...
11:38:10 | INFO    | registrator | 🚀 Submitting registration form...
11:38:11 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
11:38:11 | INFO    | registrator | ✅ Registration form submitted successfully!
11:38:11 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
11:38:12 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:38:12 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=3ezcr3mb57&domain=1secmail.org
11:38:30 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:38:30 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=3ezcr3mb57&domain=1secmail.org
11:39:53 | INFO    | mass_register | 🚀 Starting mass registration of 1 accounts via mail.tm
11:39:53 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
11:39:53 | INFO    | mass_register | --- 🔄 Task 1 / 1 ---
11:39:53 | INFO    | proxy_manager | 📡 Checking proxy: # http://ip:port
11:39:53 | INFO    | proxy_manager | 📡 Checking proxy: # Example proxy format:
11:39:53 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
11:39:53 | WARNING | mass_register | ⚠️ Proceeding without proxy.
11:39:54 | INFO    | registrator | 📧 Attempting Mail.tm account creation...
11:39:55 | WARNING | registrator | ⚠️ Mail.tm failed, falling back to 1secmail: 'list' object has no attribute 'get'
11:39:55 | INFO    | registrator | 📧 Attempting 1secmail account creation...
11:39:55 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
11:39:55 | INFO    | registrator | 📧 [1secmail] SUCCESS: 7vtpqx5lg2@1secmail.com
11:39:55 | INFO    | mass_register | 📧 Temporary Email: 7vtpqx5lg2@1secmail.com
11:39:55 | INFO    | mass_register | 🔑 Password: Secur3Pass!
11:39:55 | INFO    | registrator | 🌐 Navigating to registration page...
11:39:56 | INFO    | registrator | ✍️ Filling registration form (username=7vtpqx5lg2, email=7vtpqx5lg2@1secmail.com)...
11:39:57 | INFO    | registrator | 🚀 Submitting registration form...
11:39:57 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
11:39:57 | INFO    | registrator | ✅ Registration form submitted successfully!
11:39:57 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
11:39:58 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:39:58 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=7vtpqx5lg2&domain=1secmail.com
11:40:16 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:40:16 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=7vtpqx5lg2&domain=1secmail.com
11:44:13 | INFO    | mass_register | 🚀 Starting mass registration of 1 accounts via mail.tm
11:44:13 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
11:44:14 | INFO    | mass_register | --- 🔄 Task 1 / 1 ---
11:44:14 | INFO    | proxy_manager | 📡 Checking proxy: # Example proxy format:
11:44:14 | INFO    | proxy_manager | 📡 Checking proxy: # http://username:password@ip:port
11:44:14 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
11:44:14 | WARNING | mass_register | ⚠️ Proceeding without proxy.
11:44:15 | INFO    | registrator | 📧 Attempting Mail.tm account creation...
11:44:15 | WARNING | registrator | ⚠️ Mail.tm failed, falling back to 1secmail: 'list' object has no attribute 'get'
11:44:15 | INFO    | registrator | 📧 Attempting 1secmail account creation...
11:44:15 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
11:44:15 | INFO    | registrator | 📧 [1secmail] SUCCESS: nn63aajxc8@1secmail.com
11:44:15 | INFO    | mass_register | 📧 Temporary Email: nn63aajxc8@1secmail.com
11:44:15 | INFO    | mass_register | 🔑 Password: Secur3Pass!
11:44:16 | INFO    | registrator | 🌐 Navigating to registration page...
11:44:17 | INFO    | registrator | ✍️ Filling registration form (username=nn63aajxc8, email=nn63aajxc8@1secmail.com)...
11:44:17 | INFO    | registrator | 🚀 Submitting registration form...
11:44:17 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
11:44:17 | INFO    | registrator | ✅ Registration form submitted successfully!
11:44:17 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
11:44:18 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:44:18 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=nn63aajxc8&domain=1secmail.com
11:44:36 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:44:36 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=nn63aajxc8&domain=1secmail.com
11:44:54 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:44:54 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=nn63aajxc8&domain=1secmail.com
11:45:12 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:45:12 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=nn63aajxc8&domain=1secmail.com
11:45:21 | INFO    | mass_register | 🚀 Starting mass registration of 1 accounts via mail.tm
11:45:21 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
11:45:22 | INFO    | mass_register | --- 🔄 Task 1 / 1 ---
11:45:22 | INFO    | proxy_manager | 📡 Checking proxy: # Example proxy format:
11:45:22 | INFO    | proxy_manager | 📡 Checking proxy: # http://ip:port
11:45:22 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
11:45:22 | WARNING | mass_register | ⚠️ Proceeding without proxy.
11:45:23 | INFO    | registrator | 📧 Attempting Mail.tm account creation...
11:45:23 | WARNING | registrator | ⚠️ Mail.tm failed, falling back to 1secmail: cannot access local variable 'resp' where it is not associated with a value
11:45:23 | INFO    | registrator | 📧 Attempting 1secmail account creation...
11:45:23 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
11:45:23 | INFO    | registrator | 📧 [1secmail] SUCCESS: 9uh4sp8oh8@1secmail.net
11:45:23 | INFO    | mass_register | 📧 Temporary Email: 9uh4sp8oh8@1secmail.net
11:45:23 | INFO    | mass_register | 🔑 Password: Secur3Pass!
11:45:23 | INFO    | registrator | 🌐 Navigating to registration page...
11:45:24 | INFO    | registrator | ✍️ Filling registration form (username=9uh4sp8oh8, email=9uh4sp8oh8@1secmail.net)...
11:45:25 | INFO    | registrator | 🚀 Submitting registration form...
11:45:25 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
11:45:25 | INFO    | registrator | ✅ Registration form submitted successfully!
11:45:25 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
11:45:26 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:45:26 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=9uh4sp8oh8&domain=1secmail.net
11:45:44 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
11:45:44 | INFO    | registrator | 🌐 Checking browser inbox: https://www.1secmail.cc/en/?login=9uh4sp8oh8&domain=1secmail.net
11:50:58 | INFO    | mass_register | 🚀 Starting mass registration of 1 accounts via developermail
11:50:58 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
11:50:59 | INFO    | mass_register | --- 🔄 Task 1 / 1 ---
11:50:59 | INFO    | proxy_manager | 📡 Checking proxy: # http://ip:port
11:50:59 | INFO    | proxy_manager | 📡 Checking proxy: # http://username:password@ip:port
11:50:59 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
11:50:59 | WARNING | mass_register | ⚠️ Proceeding without proxy.
11:50:59 | INFO    | registrator | 📧 Attempting DeveloperMail account creation...
11:51:00 | ERROR   | registrator | ⚠️ DeveloperMail failed: [Errno 11001] getaddrinfo failed
11:51:00 | ERROR   | mass_register | ❌ Error during registration: Failed to generate any temp email.
11:51:00 | INFO    | mass_register | 🏁 Mass registration finished. Created 0 / 1 accounts.
19:32:27 | INFO    | mass_register | 🚀 Starting mass registration of 1 accounts via developermail
19:32:27 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
19:32:33 | INFO    | mass_register | --- 🔄 Task 1 / 1 ---
19:32:33 | INFO    | proxy_manager | 📡 Checking proxy: # http://ip:port
19:32:33 | INFO    | proxy_manager | 📡 Checking proxy: # Example proxy format:
19:32:33 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
19:32:33 | WARNING | mass_register | ⚠️ Proceeding without proxy.
19:32:34 | INFO    | registrator | 📧 Attempting DeveloperMail account creation...
19:32:49 | ERROR   | registrator | ⚠️ DeveloperMail failed: 
19:32:49 | ERROR   | mass_register | ❌ Error during registration: Failed to generate any temp email.
19:32:50 | INFO    | mass_register | 🏁 Mass registration finished. Created 0 / 1 accounts.
20:03:22 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
20:03:22 | INFO    | proxy_manager | 📡 Checking proxy: # http://username:password@ip:port
20:03:22 | INFO    | proxy_manager | 📡 Checking proxy: # http://ip:port
20:03:22 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
20:03:22 | INFO    | scraper | ♻️  Legacy reuse: auth.json
20:03:23 | INFO    | scraper | ✅ Browser started for vblookstrue
20:03:23 | INFO    | scraper | 🕵️ Verifying session for vblookstrue...
20:03:25 | WARNING | scraper | 🕒 Nav error: Page.goto: net::ERR_PROXY_CONNECTION_FAILED at https://member.expireddomains.net/
Call log:
  - navigating to "https://member.expireddomains.net/", waiting until "networkidle"

20:03:25 | INFO    | scraper | 🔒 Browser closed
20:05:37 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
20:05:37 | INFO    | proxy_manager | 📡 Checking proxy: # http://username:password@ip:port
20:05:37 | INFO    | proxy_manager | 📡 Checking proxy: # Example proxy format:
20:05:37 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
20:05:37 | INFO    | scraper | ♻️  Legacy reuse: auth.json
20:05:37 | INFO    | scraper | ✅ Browser started for vblookstrue
20:05:37 | INFO    | scraper | 🕵️ Verifying session for vblookstrue...
20:05:39 | INFO    | scraper | 🔑 Attempting auto-login for vblookstrue...
20:06:10 | ERROR   | scraper | ❌ Login failed: Page.fill: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("input[name=\"username\"]")
    - waiting for" https://member.expireddomains.net/" navigation to finish...
    - navigated to "https://www.expireddomains.net/login/"
    - waiting for navigation to finish...
    - navigated to "https://www.expireddomains.net/emailauth/H8LVHkImItNpB5g9Yvf3g7BefMIEnz1o3h84YzLb/"

20:06:10 | INFO    | scraper | 🔒 Browser closed
20:07:32 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
20:07:32 | INFO    | proxy_manager | 📡 Checking proxy: # http://ip:port
20:07:32 | INFO    | proxy_manager | 📡 Checking proxy: # Example proxy format:
20:07:32 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
20:07:32 | INFO    | scraper | ♻️  Legacy reuse: auth.json
20:07:33 | INFO    | scraper | ✅ Browser started for vblookstrue
20:07:33 | INFO    | scraper | 🕵️ Verifying session for vblookstrue...
20:07:36 | INFO    | scraper | 🔑 Attempting auto-login for vblookstrue...
20:08:07 | ERROR   | scraper | ❌ Login failed: Page.fill: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("input[name=\"username\"]")
    - waiting for" https://member.expireddomains.net/article/introduction-to-the-member-area-15109.html" navigation to finish...
    - navigated to "https://member.expireddomains.net/article/introduction-to-the-member-area-15109.html"

20:08:07 | INFO    | scraper | 🔒 Browser closed
20:10:56 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
20:10:56 | INFO    | proxy_manager | 📡 Checking proxy: # Example proxy format:
20:10:56 | INFO    | proxy_manager | 📡 Checking proxy: # http://ip:port
20:10:56 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
20:10:56 | INFO    | scraper | ✅ Browser started for vblookstrue
20:10:56 | INFO    | scraper | 🕵️ Verifying session for vblookstrue...
20:10:59 | INFO    | scraper | 🔑 Attempting auto-login for vblookstrue...
20:11:02 | ERROR   | scraper | ❌ Login failed: Page.fill: Target page, context or browser has been closed
Call log:
  - waiting for locator("input[name=\"username\"]")

20:11:02 | INFO    | scraper | 🔒 Browser closed
20:14:25 | INFO    | proxy_manager | 📡 Loaded 3 proxies from C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\proxies.txt
20:14:25 | INFO    | proxy_manager | 📡 Checking proxy: # http://ip:port
20:14:25 | INFO    | proxy_manager | 📡 Checking proxy: # http://username:password@ip:port
20:14:25 | WARNING | proxy_manager | ❌ No healthy proxies found after 1 attempts
20:14:25 | INFO    | scraper | ✅ Browser started for VitoSearch
20:14:25 | INFO    | scraper | 🕵️ Verifying session for VitoSearch...
20:14:27 | INFO    | scraper | 🔑 Attempting auto-login for VitoSearch...
20:14:58 | ERROR   | scraper | ❌ Login failed: Page.fill: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("input[name=\"username\"]")
    - waiting for" https://member.expireddomains.net/" navigation to finish...
    - navigated to "https://www.expireddomains.net/login/"
    - waiting for" https://member.expireddomains.net/article/introduction-to-the-member-area-15109.html" navigation to finish...
    - navigated to "https://member.expireddomains.net/article/introduction-to-the-member-area-15109.html"

20:14:58 | INFO    | scraper | 🔒 Browser closed
15:33:37 | INFO    | main | 📦 Initializing database...
15:33:37 | INFO    | main | ✅ Database initialized.
15:33:37 | INFO    | main | 🔧 Lifespan: Current loop type: _WindowsSelectorEventLoop
15:33:37 | INFO    | main | 🔧 Lifespan: WindowsProactorEventLoopPolicy enforced.
12:23:14 | INFO    | main | 📦 Initializing database...
12:23:14 | INFO    | main | ✅ Database initialized.
12:23:14 | INFO    | main | 🔧 Lifespan: Current loop type: _WindowsSelectorEventLoop
12:23:14 | INFO    | main | 🔧 Lifespan: WindowsProactorEventLoopPolicy enforced.
